year,aun,county,district,grade,science_a,science_p,science_b,science_bb
2010,119586503,Susquehanna,SUSQUEHANNA COMM SD,4,57.1,28.6,10.7,3.6
2010,119586503,Susquehanna,SUSQUEHANNA COMM SD,8,30,31.7,21.7,16.7
2010,119586503,Susquehanna,SUSQUEHANNA COMM SD,11,10.1,31.9,47.8,10.1
2010,117596003,Tioga,NORTHERN TIOGA SD,4,57.5,32.9,7.5,2.1
2010,117596003,Tioga,NORTHERN TIOGA SD,8,23.8,39,21.5,15.7
2010,117596003,Tioga,NORTHERN TIOGA SD,11,11,17.9,55.5,15.6
2010,117597003,Tioga,SOUTHERN TIOGA SD,4,67.2,26.7,5.3,0.8
2010,117597003,Tioga,SOUTHERN TIOGA SD,8,19.3,36.1,17.5,27.1
2010,117597003,Tioga,SOUTHERN TIOGA SD,11,10.9,29,45.7,14.5
2010,117598503,Tioga,WELLSBORO AREA SD,4,43.6,40,10,6.4
2010,117598503,Tioga,WELLSBORO AREA SD,8,23.2,39.4,19.2,18.2
2010,117598503,Tioga,WELLSBORO AREA SD,11,5.9,30.5,46.6,16.9
2010,116604003,Union,LEWISBURG AREA SD,4,67.1,27.5,2,3.4
2010,116604003,Union,LEWISBURG AREA SD,8,41.4,40.5,10.3,7.8
2010,116604003,Union,LEWISBURG AREA SD,11,36.6,35.2,23.4,4.8
2010,116605003,Union,MIFFLINBURG AREA SD,4,56.6,33.6,8.6,1.3
2010,116605003,Union,MIFFLINBURG AREA SD,8,27,33.9,18.5,20.6
2010,116605003,Union,MIFFLINBURG AREA SD,11,14.6,32,43.8,9.6
2010,106611303,Venango,CRANBERRY AREA SD,4,50.6,42.7,4.5,2.2
2010,106611303,Venango,CRANBERRY AREA SD,8,25,32.5,23.8,18.8
2010,106611303,Venango,CRANBERRY AREA SD,11,9.9,31.7,46.5,11.9
2010,106612203,Venango,FRANKLIN AREA SD,4,46,38,10.7,5.3
2010,106612203,Venango,FRANKLIN AREA SD,8,20.6,25.6,20.6,33.1
2010,106612203,Venango,FRANKLIN AREA SD,11,11.8,23,46.6,18.6
2010,106616203,Venango,OIL CITY AREA SD,4,39.3,40.5,17.3,3
2010,106616203,Venango,OIL CITY AREA SD,8,18.1,35,19.4,27.5
2010,106616203,Venango,OIL CITY AREA SD,11,13.2,21.3,47.1,18.4
2010,106617203,Venango,TITUSVILLE AREA SD,4,50.3,34.3,10.5,4.9
2010,106617203,Venango,TITUSVILLE AREA SD,8,15.6,37.6,30.5,16.3
2010,106617203,Venango,TITUSVILLE AREA SD,11,8.4,20.1,56.5,14.9
2010,106618603,Venango,VALLEY GROVE SD,4,65.8,31.5,2.7,0
2010,106618603,Venango,VALLEY GROVE SD,8,14.1,32.4,18.3,35.2
2010,106618603,Venango,VALLEY GROVE SD,11,10.1,26.1,47.8,15.9
2010,105628302,Warren,WARREN COUNTY SD,4,47.6,41.6,8.2,2.6
2010,105628302,Warren,WARREN COUNTY SD,8,24.8,38.9,15.9,20.4
2010,105628302,Warren,WARREN COUNTY SD,11,12.2,25.7,45.1,17
2010,101630504,Washington,AVELLA AREA SD,4,75,20,5,0
2010,101630504,Washington,AVELLA AREA SD,8,9.5,30.2,31.7,28.6
2010,101630504,Washington,AVELLA AREA SD,11,16.7,19,52.4,11.9
2010,101630903,Washington,BENTWORTH SD,4,27.6,51.7,11.5,9.2
2010,101630903,Washington,BENTWORTH SD,8,16.9,31.5,21.3,30.3
2010,101630903,Washington,BENTWORTH SD,11,12.5,27.5,46.3,13.8
2010,101631003,Washington,BETHLEHEM-CENTER SD,4,44.9,37.1,9,9
2010,101631003,Washington,BETHLEHEM-CENTER SD,8,8.6,33.6,23.3,34.5
2010,101631003,Washington,BETHLEHEM-CENTER SD,11,13.5,37.1,46.1,3.4
2010,101631203,Washington,BURGETTSTOWN AREA SD,4,52.8,35.8,9.4,1.9
2010,101631203,Washington,BURGETTSTOWN AREA SD,8,19.4,41.9,19.4,19.4
2010,101631203,Washington,BURGETTSTOWN AREA SD,11,9,23.4,52.3,15.3
2010,101631503,Washington,CALIFORNIA AREA SD,4,80.4,14.4,3.1,2.1
2010,101631503,Washington,CALIFORNIA AREA SD,8,22.2,30.6,25,22.2
2010,101631503,Washington,CALIFORNIA AREA SD,11,25,41.2,27.9,5.9
2010,101631703,Washington,CANON-MCMILLAN SD,4,64.9,31.7,2.8,0.6
2010,101631703,Washington,CANON-MCMILLAN SD,8,35,35,17.1,12.8
2010,101631703,Washington,CANON-MCMILLAN SD,11,17,32.3,42.1,8.6
2010,101631803,Washington,CHARLEROI SD,4,40.4,38.5,13.8,7.3
2010,101631803,Washington,CHARLEROI SD,8,19.8,34.9,15.9,29.4
2010,101631803,Washington,CHARLEROI SD,11,3.3,9,59.8,27.9
2010,101631903,Washington,CHARTIERS-HOUSTON SD,4,44.4,37,9.3,9.3
2010,101631903,Washington,CHARTIERS-HOUSTON SD,8,18.2,43.9,21.2,16.7
2010,101631903,Washington,CHARTIERS-HOUSTON SD,11,7.1,38.1,32.1,22.6
2010,101632403,Washington,FORT CHERRY SD,4,72.4,21.1,2.6,3.9
2010,101632403,Washington,FORT CHERRY SD,8,28,34.4,10.8,26.9
2010,101632403,Washington,FORT CHERRY SD,11,16.7,26.4,47.2,9.7
2010,101633903,Washington,MCGUFFEY SD,4,64.8,28.2,4.9,2.1
2010,101633903,Washington,MCGUFFEY SD,8,23.7,36.7,22.5,17.2
2010,101633903,Washington,MCGUFFEY SD,11,10.3,20.5,45.4,23.8
2010,101636503,Washington,PETERS TOWNSHIP SD,4,70.8,25.5,2.8,0.9
2010,101636503,Washington,PETERS TOWNSHIP SD,8,42.8,40.8,9.9,6.5
2010,101636503,Washington,PETERS TOWNSHIP SD,11,39.2,35.8,21.4,3.6
2010,101637002,Washington,RINGGOLD SD,4,41.4,39.2,11.9,7.5
2010,101637002,Washington,RINGGOLD SD,8,16.2,32,20.7,31.1
2010,101637002,Washington,RINGGOLD SD,11,14.5,27.5,43.9,14.1
2010,101638003,Washington,TRINITY AREA SD,4,70.6,23.9,3.9,1.6
2010,101638003,Washington,TRINITY AREA SD,8,33.2,39.4,13,14.4
2010,101638003,Washington,TRINITY AREA SD,11,15.4,28.6,44.7,11.4
2010,101638803,Washington,WASHINGTON SD,4,42.4,38.1,12.7,6.8
2010,101638803,Washington,WASHINGTON SD,8,5.3,23.7,17.5,53.5
2010,101638803,Washington,WASHINGTON SD,11,14.4,25.4,36.4,23.7
2010,119648703,Wayne,WAYNE HIGHLANDS SD,4,67.1,27.7,3.5,1.7
2010,119648703,Wayne,WAYNE HIGHLANDS SD,8,35.6,39.1,16.4,8.9
2010,119648703,Wayne,WAYNE HIGHLANDS SD,11,14.6,28.8,47.1,9.6
2010,119648903,Wayne,WESTERN WAYNE SD,4,46.1,37,9.7,7.1
2010,119648903,Wayne,WESTERN WAYNE SD,8,20.6,37.6,20.6,21.2
2010,119648903,Wayne,WESTERN WAYNE SD,11,15.1,32.1,42.1,10.7
2010,107650603,Westmoreland,BELLE VERNON AREA SD,4,51.7,33.3,9.5,5.5
2010,107650603,Westmoreland,BELLE VERNON AREA SD,8,20.6,41.7,18.6,19.1
2010,107650603,Westmoreland,BELLE VERNON AREA SD,11,8.7,19.4,55.3,16.5
2010,107650703,Westmoreland,BURRELL SD,4,46.4,39.2,10.4,4
2010,107650703,Westmoreland,BURRELL SD,8,26.2,36.2,22.8,14.8
2010,107650703,Westmoreland,BURRELL SD,11,18.2,27.7,44.5,9.5
2010,107651603,Westmoreland,DERRY AREA SD,4,68.4,26.5,5.1,0
2010,107651603,Westmoreland,DERRY AREA SD,8,26.9,36.3,17.1,19.7
2010,107651603,Westmoreland,DERRY AREA SD,11,13.3,19.9,55,11.8
2010,107652603,Westmoreland,FRANKLIN REGIONAL SD,4,72.7,23.9,2,1.4
2010,107652603,Westmoreland,FRANKLIN REGIONAL SD,8,35.6,48.8,10.3,5.3
2010,107652603,Westmoreland,FRANKLIN REGIONAL SD,11,34.5,33.5,27.3,4.7
2010,107653102,Westmoreland,GREATER LATROBE SD,4,63.5,28.2,5.6,2.7
2010,107653102,Westmoreland,GREATER LATROBE SD,8,30.2,39,17,13.8
2010,107653102,Westmoreland,GREATER LATROBE SD,11,25.8,29.6,34.6,10
2010,107653203,Westmoreland,GREENSBURG SALEM SD,4,53.4,39.2,6.3,1.1
2010,107653203,Westmoreland,GREENSBURG SALEM SD,8,33.7,35,14.6,16.7
2010,107653203,Westmoreland,GREENSBURG SALEM SD,11,20.5,30.6,40.6,8.3
2010,107653802,Westmoreland,HEMPFIELD AREA SD,4,56.7,34.8,6.3,2.2
2010,107653802,Westmoreland,HEMPFIELD AREA SD,8,31.3,44.8,14,10
2010,107653802,Westmoreland,HEMPFIELD AREA SD,11,13.8,33.8,45.1,7.3
2010,107654103,Westmoreland,JEANNETTE CITY SD,4,35.9,42.3,17.9,3.8
2010,107654103,Westmoreland,JEANNETTE CITY SD,8,15.5,44.3,22.7,17.5
2010,107654103,Westmoreland,JEANNETTE CITY SD,11,15.6,25.6,44.4,14.4
2010,107654403,Westmoreland,KISKI AREA SD,4,63.9,32.4,3,0.7
2010,107654403,Westmoreland,KISKI AREA SD,8,32.4,44.5,15,8.1
2010,107654403,Westmoreland,KISKI AREA SD,11,14.8,30.6,44.5,10.1
2010,107654903,Westmoreland,LIGONIER VALLEY SD,4,68,28.1,2.3,1.6
2010,107654903,Westmoreland,LIGONIER VALLEY SD,8,38.4,39.9,11.6,10.1
2010,107654903,Westmoreland,LIGONIER VALLEY SD,11,20.9,26.6,39.6,12.9
2010,107655803,Westmoreland,MONESSEN CITY SD,4,23.9,38.8,20.9,16.4
2010,107655803,Westmoreland,MONESSEN CITY SD,8,18,29.5,23,29.5
2010,107655803,Westmoreland,MONESSEN CITY SD,11,12.1,21.2,45.5,21.2
2010,107655903,Westmoreland,MOUNT PLEASANT AREA SD,4,44.1,42.9,11.2,1.9
2010,107655903,Westmoreland,MOUNT PLEASANT AREA SD,8,18.7,41.2,20.3,19.8
2010,107655903,Westmoreland,MOUNT PLEASANT AREA SD,11,15.3,27.7,45.2,11.9
2010,107656303,Westmoreland,NEW KENSINGTON-ARNOLD SD,4,38.5,39.1,12.8,9.6
2010,107656303,Westmoreland,NEW KENSINGTON-ARNOLD SD,8,5,28.8,20,46.3
2010,107656303,Westmoreland,NEW KENSINGTON-ARNOLD SD,11,14,19.6,42,24.5
2010,107656502,Westmoreland,NORWIN SD,4,71.2,23.7,4.3,0.8
2010,107656502,Westmoreland,NORWIN SD,8,35.5,44.5,10.2,9.8
2010,107656502,Westmoreland,NORWIN SD,11,21.7,34.1,38.2,5.9
2010,107657103,Westmoreland,PENN-TRAFFORD SD,4,77.2,19.9,2,1
2010,107657103,Westmoreland,PENN-TRAFFORD SD,8,31.4,41.8,17,9.8
2010,107657103,Westmoreland,PENN-TRAFFORD SD,11,18.4,34.5,41.7,5.3
2010,107657503,Westmoreland,SOUTHMORELAND SD,4,75.4,23.1,1.5,0
2010,107657503,Westmoreland,SOUTHMORELAND SD,8,36.9,30.6,16.6,15.9
2010,107657503,Westmoreland,SOUTHMORELAND SD,11,9.2,28.9,48,13.8
2010,107658903,Westmoreland,YOUGH SD,4,44.1,46.3,6.2,3.4
2010,107658903,Westmoreland,YOUGH SD,8,25.4,35.5,18.3,20.8
2010,107658903,Westmoreland,YOUGH SD,11,10,32,45.5,12.5
2010,119665003,Wyoming,LACKAWANNA TRAIL SD,4,56.6,34.9,6,2.4
2010,119665003,Wyoming,LACKAWANNA TRAIL SD,8,18.1,34,22.3,25.5
2010,119665003,Wyoming,LACKAWANNA TRAIL SD,11,11.8,31.4,36.3,20.6
2010,118667503,Wyoming,TUNKHANNOCK AREA SD,4,76.2,19.8,3.5,0.5
2010,118667503,Wyoming,TUNKHANNOCK AREA SD,8,29.8,42.4,15.6,12.2
2010,118667503,Wyoming,TUNKHANNOCK AREA SD,11,14.2,27.7,46.1,12
2010,112671303,York,CENTRAL YORK SD,4,47.7,42.3,7.3,2.7
2010,112671303,York,CENTRAL YORK SD,8,33.4,40.9,15,10.7
2010,112671303,York,CENTRAL YORK SD,11,22.6,29.5,35.9,12
2010,112671603,York,DALLASTOWN AREA SD,4,63.9,28.9,4.5,2.7
2010,112671603,York,DALLASTOWN AREA SD,8,31.8,37,17.7,13.4
2010,112671603,York,DALLASTOWN AREA SD,11,17.4,29.6,41.2,11.8
2010,112671803,York,DOVER AREA SD,4,57.4,32.4,7.4,2.8
2010,112671803,York,DOVER AREA SD,8,18.3,34.2,22.3,25.2
2010,112671803,York,DOVER AREA SD,11,10.1,16.2,48.6,25.1
2010,112672203,York,EASTERN YORK SD,4,51.5,33.5,10.2,4.9
2010,112672203,York,EASTERN YORK SD,8,21.8,44.1,13.4,20.8
2010,112672203,York,EASTERN YORK SD,11,11.9,27.7,45.5,14.9
2010,112672803,York,HANOVER PUBLIC SD,4,44.5,36.1,11.8,7.6
2010,112672803,York,HANOVER PUBLIC SD,8,15.4,39.8,19.5,25.2
2010,112672803,York,HANOVER PUBLIC SD,11,6.2,27.8,36.1,29.9
2010,112674403,York,NORTHEASTERN YORK SD,4,37.2,48.1,13.2,1.5
2010,112674403,York,NORTHEASTERN YORK SD,8,39.9,36.3,15,8.8
2010,112674403,York,NORTHEASTERN YORK SD,11,12.1,23.8,47.1,17.1
2010,115674603,York,NORTHERN YORK CO SD,4,51.5,35.7,9.7,3.1
2010,115674603,York,NORTHERN YORK CO SD,8,30.1,41.1,15,13.8
2010,115674603,York,NORTHERN YORK CO SD,11,14.3,32,37.8,15.8
2010,112675503,York,RED LION AREA SD,4,42.3,42.3,10.5,4.8
2010,112675503,York,RED LION AREA SD,8,15.7,40.7,15.1,28.5
2010,112675503,York,RED LION AREA SD,11,14.5,30.4,42,13.2
2010,112676203,York,SOUTH EASTERN SD,4,59.2,34.8,3,3
2010,112676203,York,SOUTH EASTERN SD,8,28.8,38.3,15.3,17.5
2010,112676203,York,SOUTH EASTERN SD,11,16.2,27.3,42.7,13.8
2010,112676403,York,SOUTH WESTERN SD,4,58.2,33,7.2,1.6
2010,112676403,York,SOUTH WESTERN SD,8,22.3,39.2,20.7,17.8
2010,112676403,York,SOUTH WESTERN SD,11,12,29.7,44.6,13.6
2010,112676503,York,SOUTHERN YORK CO SD,4,57.9,37,4.3,0.9
2010,112676503,York,SOUTHERN YORK CO SD,8,30.2,37.2,17.1,15.5
2010,112676503,York,SOUTHERN YORK CO SD,11,19.9,30.1,43.6,6.4
2010,112676703,York,SPRING GROVE AREA SD,4,49.8,39.4,8,2.8
2010,112676703,York,SPRING GROVE AREA SD,8,19.6,36.2,17.9,26.2
2010,112676703,York,SPRING GROVE AREA SD,11,14.5,28.5,47.2,9.8
2010,115219002,York,WEST SHORE SD,4,51.7,35.1,9,4.2
2010,115219002,York,WEST SHORE SD,8,24.3,36.6,17.2,21.9
2010,115219002,York,WEST SHORE SD,11,13.6,27.9,47.2,11.3
2010,112678503,York,WEST YORK AREA SD,4,38,51.9,7.2,3
2010,112678503,York,WEST YORK AREA SD,8,14.5,33.6,18,34
2010,112678503,York,WEST YORK AREA SD,11,16.1,27.7,43.4,12.9
2010,112679002,York,YORK CITY SD,4,12.9,39.6,27.3,20.2
2010,112679002,York,YORK CITY SD,8,4.3,16,16.7,63
2010,112679002,York,YORK CITY SD,11,2,8.8,39.1,50.2
2010,112679403,York,YORK SUBURBAN SD,4,74.4,22.7,3,0
2010,112679403,York,YORK SUBURBAN SD,8,39.1,30,15.7,15.2
2010,112679403,York,YORK SUBURBAN SD,11,14.2,27,49.3,9.5
2011,112011103,Adams,BERMUDIAN SPRINGS SD,4,41.1,41.7,11.9,5.4
2011,112011103,Adams,BERMUDIAN SPRINGS SD,8,21.3,38.5,17.8,22.5
2011,112011103,Adams,BERMUDIAN SPRINGS SD,11,8.6,25.9,47.5,18
2011,112011603,Adams,CONEWAGO VALLEY SD,4,53.3,36.2,7,3.5
2011,112011603,Adams,CONEWAGO VALLEY SD,8,29,39.2,19.4,12.4
2011,112011603,Adams,CONEWAGO VALLEY SD,11,15.3,29.6,41.2,14
2011,112013054,Adams,FAIRFIELD AREA SD,4,56.8,30.7,5.7,6.8
2011,112013054,Adams,FAIRFIELD AREA SD,8,24.5,36.7,19.4,19.4
2011,112013054,Adams,FAIRFIELD AREA SD,11,10.2,34.7,41.8,13.3
2011,112013753,Adams,GETTYSBURG AREA SD,4,47.5,40.1,11.1,1.4
2011,112013753,Adams,GETTYSBURG AREA SD,8,27,41.7,19.4,11.8
2011,112013753,Adams,GETTYSBURG AREA SD,11,10.3,23.8,48.1,17.8
2011,112015203,Adams,LITTLESTOWN AREA SD,4,33.8,49.3,12.2,4.7
2011,112015203,Adams,LITTLESTOWN AREA SD,8,29,41.4,18.5,11.1
2011,112015203,Adams,LITTLESTOWN AREA SD,11,10.6,26.3,50,13.1
2011,112018523,Adams,UPPER ADAMS SD,4,49.2,40.8,8.3,1.7
2011,112018523,Adams,UPPER ADAMS SD,8,27,34.8,28.7,9.6
2011,112018523,Adams,UPPER ADAMS SD,11,16.4,39.7,39.7,4.3
2011,103020603,Allegheny,ALLEGHENY VALLEY SD,4,66.2,27.7,6.2,0
2011,103020603,Allegheny,ALLEGHENY VALLEY SD,8,26.2,41.5,16.9,15.4
2011,103020603,Allegheny,ALLEGHENY VALLEY SD,11,14.8,23.9,53.4,8
2011,103020753,Allegheny,AVONWORTH SD,4,49.2,44.5,3.9,2.3
2011,103020753,Allegheny,AVONWORTH SD,8,33.8,43.8,11.3,11.3
2011,103020753,Allegheny,AVONWORTH SD,11,16.8,39.6,33.7,9.9
2011,103021102,Allegheny,BALDWIN-WHITEHALL SD,4,43.5,44.5,9.9,2.1
2011,103021102,Allegheny,BALDWIN-WHITEHALL SD,8,17.6,37.5,24.7,20.3
2011,103021102,Allegheny,BALDWIN-WHITEHALL SD,11,13.7,29.1,40.9,16.2
2011,103021252,Allegheny,BETHEL PARK SD,4,61.7,33.4,4.1,0.7
2011,103021252,Allegheny,BETHEL PARK SD,8,30.1,41.2,17.6,11.1
2011,103021252,Allegheny,BETHEL PARK SD,11,27.4,40.2,28.8,3.5
2011,103021453,Allegheny,BRENTWOOD BOROUGH SD,4,62,26.6,8.9,2.5
2011,103021453,Allegheny,BRENTWOOD BOROUGH SD,8,21,32,18,29
2011,103021453,Allegheny,BRENTWOOD BOROUGH SD,11,10.4,29.2,50.9,9.4
2011,103021603,Allegheny,CARLYNTON SD,4,45,37.6,15.6,1.8
2011,103021603,Allegheny,CARLYNTON SD,8,12.2,27.6,29.6,30.6
2011,103021603,Allegheny,CARLYNTON SD,11,10.5,18.1,43.8,27.6
2011,103021752,Allegheny,CHARTIERS VALLEY SD,4,38.2,45.9,10.6,5.3
2011,103021752,Allegheny,CHARTIERS VALLEY SD,8,24.2,42.9,17.1,15.9
2011,103021752,Allegheny,CHARTIERS VALLEY SD,11,18.3,36.3,37.8,7.6
2011,103021903,Allegheny,CLAIRTON CITY SD,4,8.9,39.3,19.6,32.1
2011,103021903,Allegheny,CLAIRTON CITY SD,8,1.8,16.1,16.1,66.1
2011,103021903,Allegheny,CLAIRTON CITY SD,11,4.4,0,26.7,68.9
2011,103022103,Allegheny,CORNELL SD,4,30.6,46.9,16.3,6.1
2011,103022103,Allegheny,CORNELL SD,8,7,44.2,25.6,23.3
2011,103022103,Allegheny,CORNELL SD,11,1.8,22.8,43.9,31.6
2011,103022253,Allegheny,DEER LAKES SD,4,51.9,34.4,13,0.8
2011,103022253,Allegheny,DEER LAKES SD,8,29.6,41.5,18.5,10.4
2011,103022253,Allegheny,DEER LAKES SD,11,12.6,31.1,45.9,10.4
2011,103022503,Allegheny,DUQUESNE CITY SD,4,0,22.2,35.6,42.2
2011,103022503,Allegheny,DUQUESNE CITY SD,8,4.7,0,7,88.4
2011,103022503,Allegheny,DUQUESNE CITY SD,11,0,3.6,23.6,72.7
2011,103022803,Allegheny,EAST ALLEGHENY SD,4,34.1,47.6,13.5,4.8
2011,103022803,Allegheny,EAST ALLEGHENY SD,8,10.9,28.9,23.4,36.7
2011,103022803,Allegheny,EAST ALLEGHENY SD,11,3.1,20,42.3,34.6
2011,103023153,Allegheny,ELIZABETH FORWARD SD,4,56.8,34,8,1.2
2011,103023153,Allegheny,ELIZABETH FORWARD SD,8,18.6,38.8,23.4,19.1
2011,103023153,Allegheny,ELIZABETH FORWARD SD,11,10.6,23.1,50.5,15.9
2011,103023912,Allegheny,FOX CHAPEL AREA SD,4,68.2,26.4,4.2,1.2
2011,103023912,Allegheny,FOX CHAPEL AREA SD,8,41.8,39.1,11.8,7.3
2011,103023912,Allegheny,FOX CHAPEL AREA SD,11,32.7,39,25.9,2.4
2011,103024102,Allegheny,GATEWAY SD,4,40.3,45.6,9.5,4.6
2011,103024102,Allegheny,GATEWAY SD,8,30.7,37.5,15.5,16.3
2011,103024102,Allegheny,GATEWAY SD,11,13.4,34.4,42.8,9.4
2011,103024603,Allegheny,HAMPTON TOWNSHIP SD,4,77.5,20.3,1.8,0.5
2011,103024603,Allegheny,HAMPTON TOWNSHIP SD,8,56.5,33.1,7.3,3.1
2011,103024603,Allegheny,HAMPTON TOWNSHIP SD,11,30.9,41.5,24,3.7
2011,103024753,Allegheny,HIGHLANDS SD,4,38.7,52.6,6.7,2.1
2011,103024753,Allegheny,HIGHLANDS SD,8,13.7,28.9,30,27.4
2011,103024753,Allegheny,HIGHLANDS SD,11,11.7,29.1,46.9,12.3
2011,103025002,Allegheny,KEYSTONE OAKS SD,4,67.1,28.6,4.3,0
2011,103025002,Allegheny,KEYSTONE OAKS SD,8,14.9,35.4,24.2,25.5
2011,103025002,Allegheny,KEYSTONE OAKS SD,11,11.8,27.6,42.1,18.4
2011,103026002,Allegheny,MCKEESPORT AREA SD,4,23.2,44,18.4,14.4
2011,103026002,Allegheny,MCKEESPORT AREA SD,8,10.6,23.2,23.2,42.9
2011,103026002,Allegheny,MCKEESPORT AREA SD,11,2.1,8.9,33.2,55.7
2011,103026303,Allegheny,MONTOUR SD,4,40.3,51.6,7,1.1
2011,103026303,Allegheny,MONTOUR SD,8,22,33.1,25.8,19.1
2011,103026303,Allegheny,MONTOUR SD,11,12.9,28.2,45.2,13.7
2011,103026343,Allegheny,MOON AREA SD,4,58.1,34.9,6.7,0.4
2011,103026343,Allegheny,MOON AREA SD,8,46.2,40.7,7.3,5.9
2011,103026343,Allegheny,MOON AREA SD,11,20.4,31.9,38.2,9.5
2011,103026402,Allegheny,MT LEBANON SD,4,66.5,30.6,2.2,0.7
2011,103026402,Allegheny,MT LEBANON SD,8,47.4,35.6,12.3,4.7
2011,103026402,Allegheny,MT LEBANON SD,11,38.8,35.4,22.4,3.4
2011,103026852,Allegheny,NORTH ALLEGHENY SD,4,70.1,26.9,2.1,0.8
2011,103026852,Allegheny,NORTH ALLEGHENY SD,8,49.2,36.1,9.5,5.2
2011,103026852,Allegheny,NORTH ALLEGHENY SD,11,33.4,36.9,25.2,4.5
2011,103026902,Allegheny,NORTH HILLS SD,4,60.6,32.8,6.3,0.3
2011,103026902,Allegheny,NORTH HILLS SD,8,22.4,46.5,17.5,13.6
2011,103026902,Allegheny,NORTH HILLS SD,11,12.6,35.5,41.6,10.3
2011,103026873,Allegheny,NORTHGATE SD,4,64.5,30.1,5.4,0
2011,103026873,Allegheny,NORTHGATE SD,8,18.5,39.5,27.2,14.8
2011,103026873,Allegheny,NORTHGATE SD,11,13.6,30.7,36.4,19.3
2011,103027352,Allegheny,PENN HILLS SD,4,18.9,46.7,26,8.4
2011,103027352,Allegheny,PENN HILLS SD,8,16,29,16.7,38.3
2011,103027352,Allegheny,PENN HILLS SD,11,9.5,18.5,32.9,39
2011,103021003,Allegheny,PINE-RICHLAND SD,4,64,30.1,4.6,1.4
2011,103021003,Allegheny,PINE-RICHLAND SD,8,36.3,42.2,14.8,6.7
2011,103021003,Allegheny,PINE-RICHLAND SD,11,22.7,39.3,31,6.9
2011,102027451,Allegheny,PITTSBURGH SD,4,25.3,39.3,22.6,12.8
2011,102027451,Allegheny,PITTSBURGH SD,8,11.1,24.9,22.6,41.4
2011,102027451,Allegheny,PITTSBURGH SD,11,7,13.7,35,44.4
2011,103027503,Allegheny,PLUM BOROUGH SD,4,59.9,28.6,8.7,2.8
2011,103027503,Allegheny,PLUM BOROUGH SD,8,32.9,35.1,18.8,13.1
2011,103027503,Allegheny,PLUM BOROUGH SD,11,14.1,33.1,44.1,8.8
2011,103027753,Allegheny,QUAKER VALLEY SD,4,58.3,32.5,8,1.2
2011,103027753,Allegheny,QUAKER VALLEY SD,8,37,37.7,15.6,9.7
2011,103027753,Allegheny,QUAKER VALLEY SD,11,29.6,25.4,33.7,11.2
2011,103028203,Allegheny,RIVERVIEW SD,4,67.2,29.9,3,0
2011,103028203,Allegheny,RIVERVIEW SD,8,19.8,33.3,25.9,21
2011,103028203,Allegheny,RIVERVIEW SD,11,23.9,28.4,36.4,11.4
2011,103028302,Allegheny,SHALER AREA SD,4,44.5,40.7,9.1,5.6
2011,103028302,Allegheny,SHALER AREA SD,8,23.1,39.6,18.8,18.5
2011,103028302,Allegheny,SHALER AREA SD,11,19.9,27.7,42.1,10.3
2011,103028653,Allegheny,SOUTH ALLEGHENY SD,4,48.8,41.6,7.2,2.4
2011,103028653,Allegheny,SOUTH ALLEGHENY SD,8,24,37.5,20.2,18.3
2011,103028653,Allegheny,SOUTH ALLEGHENY SD,11,4.2,21.8,54.6,19.3
2011,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,4,71.6,26.3,1.5,0.5
2011,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,8,48.3,38.5,9.1,4.2
2011,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,11,25.9,37.4,32.4,4.3
2011,103028753,Allegheny,SOUTH PARK SD,4,36.1,54.9,6.3,2.8
2011,103028753,Allegheny,SOUTH PARK SD,8,24.3,41.6,17.3,16.8
2011,103028753,Allegheny,SOUTH PARK SD,11,20.2,30.9,37.8,11.2
2011,103028833,Allegheny,STEEL VALLEY SD,4,31.5,40.8,18.5,9.2
2011,103028833,Allegheny,STEEL VALLEY SD,8,27.3,34.1,18.9,19.7
2011,103028833,Allegheny,STEEL VALLEY SD,11,9.2,18.4,44,28.4
2011,103028853,Allegheny,STO-ROX SD,4,13.1,37.4,31.8,17.8
2011,103028853,Allegheny,STO-ROX SD,8,8,15,20,57
2011,103028853,Allegheny,STO-ROX SD,11,3.5,8.2,37.6,50.6
2011,103029203,Allegheny,UPPER SAINT CLAIR SD,4,64.8,32.6,2.3,0.3
2011,103029203,Allegheny,UPPER SAINT CLAIR SD,8,54.9,35,8.2,2
2011,103029203,Allegheny,UPPER SAINT CLAIR SD,11,38.7,39.3,20.5,1.4
2011,103029403,Allegheny,WEST ALLEGHENY SD,4,49.8,42,5.7,2.4
2011,103029403,Allegheny,WEST ALLEGHENY SD,8,26.3,44.9,21,7.8
2011,103029403,Allegheny,WEST ALLEGHENY SD,11,14.5,31.3,45.8,8.4
2011,103029553,Allegheny,WEST JEFFERSON HILLS SD,4,62.3,32.5,4.2,0.9
2011,103029553,Allegheny,WEST JEFFERSON HILLS SD,8,28.9,48.4,16.8,5.8
2011,103029553,Allegheny,WEST JEFFERSON HILLS SD,11,17.3,40.3,38.5,3.9
2011,103029603,Allegheny,WEST MIFFLIN AREA SD,4,40.7,41.7,15.1,2.5
2011,103029603,Allegheny,WEST MIFFLIN AREA SD,8,10.7,28.2,25.2,35.9
2011,103029603,Allegheny,WEST MIFFLIN AREA SD,11,6.9,20.4,41.7,31
2011,103029803,Allegheny,WILKINSBURG BOROUGH SD,4,13.5,38.5,31.3,16.7
